Training Loss,Val Loss,Val MAE,Val R2,Val Dimensional Accuracy
0.0002088989684399973,0.0002065693432535364,0.01072493935483287,0.5019663976264148,0.6462421325435024
0.00020393970771692693,0.0002044473003398838,0.010536560448259537,0.5070825883314272,0.635320251758608
0.00019648431482909354,0.00018522147886306447,0.010040825673534318,0.5534355758887703,0.6623472787856349
0.0002025537583252134,0.00017978891446748221,0.009723544219855815,0.566533350258632,0.6804887078859682
0.0001793841586749175,0.00016537337972398437,0.009758422794334155,0.6012888527407199,0.6616068122917438
0.00017130016972517314,0.0001594305405197048,0.009453133372358926,0.6156168882226793,0.6782673084042947
0.0001662098335180177,0.00015641945220808636,0.009368066991157333,0.6228765474614331,0.6808589411329138
0.0001600225687928647,0.00013975850927534173,0.008929179583613814,0.6630456735789783,0.6956682710107368
0.00014815123331401374,0.00013373915563745755,0.008855932493151725,0.677558184399902,0.6860422065901518
0.00013555633343475046,0.00011779896124317464,0.008223364023014915,0.7159896046893213,0.7306553128470936
0.00013555262262772612,0.0001260341334073766,0.008524666041443441,0.6961348054497654,0.7154757497223251
0.00013766806460927978,0.00012298465790842536,0.008420875086192638,0.7034870119752658,0.7247315808959645
0.00012598957076782958,0.00013788825218680927,0.009139922718270061,0.6675548213523446,0.688448722695298
0.00013623985830905303,0.00011989941320920646,0.008372694561779909,0.7109254620332032,0.7289892632358386
0.00014489724378778055,0.00011749578224502295,0.00823930712721577,0.7167205589831724,0.7232506479081822
0.00013047501934639548,0.00012065437987863311,0.008511471905751945,0.7091052570664187,0.7084413180303591
0.0001217560509174737,0.00011314949364601733,0.008237910514495031,0.7271993559006815,0.710292484265087
0.00010914031118549899,0.00008766735220210395,0.0071443938519406775,0.7886361718409147,0.7587930396149575
